Property_ID,City,Locality,Property_Type,BHK,Size_sqft,Year_Built,Property_Age,Furnishing_Status,Parking,Metro_Distance_km,School_Distance_km,Hospital_Distance_km,Location_Rating,Amenities_Score,Price
4016,Hyderabad,Madhapur,Builder Floor,2,1228,2005,21,Semi-Furnished,1,9.5,5.0,2.7,5,5,15695643
4017,Pune,Baner,Builder Floor,2,1222,2008,18,Unfurnished,1,1.9,2.6,4.1,9,1,19516739
4018,Chandigarh,Sector 22,Apartment,2,900,2004,22,Unfurnished,0,3.7,1.3,2.3,8,3,13503334
4019,Chandigarh,Sector 17,Apartment,2,1122,2025,1,Semi-Furnished,0,1.2,1.7,4.6,10,6,21718989
4020,Mumbai,Bandra,Penthouse,4,2160,2000,26,Unfurnished,3,10.3,0.4,3.0,5,1,47495377
4021,Pune,Kothrud,Builder Floor,4,1988,2021,5,Unfurnished,1,11.2,5.8,1.7,4,5,25795894
4022,Mumbai,Bandra,Apartment,3,1602,2012,14,Semi-Furnished,1,8.5,0.6,1.4,7,4,24660425
4023,Delhi,Saket,Builder Floor,4,2624,2017,9,Furnished,3,10.8,2.3,5.9,4,2,34087704
4024,Hyderabad,Madhapur,Apartment,4,2508,1999,27,Unfurnished,1,6.7,0.7,3.2,7,6,32757574
4025,Chandigarh,Sector 22,Apartment,1,622,2011,15,Furnished,1,9.6,2.2,1.6,5,1,6034037
4026,Mumbai,Bandra,Villa,2,1370,2017,9,Furnished,1,10.6,5.9,3.8,5,5,30747980
4027,Pune,Wakad,Apartment,4,1816,2020,6,Semi-Furnished,2,3.3,3.0,5.3,8,4,27543250
4028,Hyderabad,Kondapur,Builder Floor,2,1298,2008,18,Furnished,1,8.2,5.7,3.4,7,6,20601414
4029,Mumbai,Powai,Apartment,3,1404,2011,15,Semi-Furnished,1,9.2,1.7,5.9,6,3,21113207
4030,Bengaluru,Whitefield,Independent House,2,1334,2009,17,Semi-Furnished,2,7.8,4.7,3.4,6,1,20966442
4031,Bengaluru,Indiranagar,Apartment,3,1932,2025,1,Semi-Furnished,0,10.4,4.6,5.7,5,5,25816730
4032,Hyderabad,Gachibowli,Villa,3,1695,2020,6,Semi-Furnished,1,1.5,0.7,4.6,10,4,36224553
4033,Mumbai,Bandra,Villa,3,2022,2019,7,Semi-Furnished,1,10.2,3.4,3.2,5,1,38089547
4034,Bengaluru,Whitefield,Apartment,3,1707,2017,9,Unfurnished,2,8.3,0.3,4.3,6,1,23049446
4035,Bengaluru,Indiranagar,Apartment,4,2592,2006,20,Unfurnished,0,3.4,3.6,5.2,9,2,32894580
4036,Mumbai,Powai,Builder Floor,3,1959,2000,26,Semi-Furnished,1,11.7,1.1,1.9,4,6,24324974
4037,Hyderabad,Kondapur,Builder Floor,2,924,2007,19,Semi-Furnished,2,2.6,1.4,1.7,8,6,18705901
4038,Hyderabad,Madhapur,Apartment,1,541,2000,26,Semi-Furnished,0,8.0,3.9,5.9,7,5,9859254
4039,Mumbai,Bandra,Apartment,2,1168,2019,7,Furnished,2,10.0,1.1,4.2,5,6,19772403
4040,Delhi,Saket,Apartment,1,476,2014,12,Semi-Furnished,3,11.1,3.7,3.8,4,1,6395539
4041,Hyderabad,Madhapur,Villa,2,1122,2023,3,Furnished,0,10.4,4.3,1.8,5,4,20171091
4042,Bengaluru,Indiranagar,Apartment,4,2632,2008,18,Semi-Furnished,2,4.6,1.4,4.8,8,1,35205218
4043,Pune,Wakad,Independent House,2,1156,2021,5,Furnished,1,2.7,0.9,4.0,10,3,22023153
4044,Pune,Baner,Independent House,2,1326,2003,23,Semi-Furnished,2,1.3,5.6,3.2,10,2,20779619
4045,Hyderabad,Kondapur,Apartment,3,1572,2022,4,Semi-Furnished,0,10.9,0.3,2.2,5,4,19724925
4046,Pune,Baner,Builder Floor,2,1108,2025,1,Semi-Furnished,3,2.6,1.6,3.4,10,2,23365266
4047,Pune,Baner,Builder Floor,3,1878,2025,1,Semi-Furnished,0,3.2,3.4,1.1,9,4,27867490
4048,Mumbai,Bandra,Builder Floor,2,1086,2000,26,Semi-Furnished,2,3.4,2.6,4.2,9,5,22600922
4049,Mumbai,Bandra,Apartment,3,1542,2026,0,Semi-Furnished,2,0.7,4.9,5.6,10,3,30687648
4050,Chandigarh,Sector 17,Independent House,2,1112,2015,11,Furnished,3,9.5,2.4,0.4,6,3,15676500
4051,Hyderabad,Gachibowli,Penthouse,3,1587,2014,12,Unfurnished,0,9.7,5.4,5.8,5,5,30100387
4052,Pune,Wakad,Apartment,2,1052,2003,23,Furnished,1,1.4,4.2,3.2,9,3,17658875
4053,Chandigarh,Sector 17,Apartment,5,2940,2004,22,Semi-Furnished,3,5.1,1.4,1.5,9,5,34655749
4054,Mumbai,Andheri,Apartment,3,1929,2004,22,Semi-Furnished,1,0.3,5.7,4.0,10,3,33695043
4055,Bengaluru,Whitefield,Apartment,4,2084,2003,23,Furnished,1,7.2,5.0,0.3,6,2,28183197
4056,Delhi,Rohini,Villa,5,2435,2015,11,Unfurnished,2,2.4,5.0,5.9,8,1,48112783
4057,Bengaluru,Whitefield,Apartment,4,2744,2003,23,Furnished,1,8.3,0.4,3.1,6,4,35239086
4058,Hyderabad,Kondapur,Apartment,3,1959,2017,9,Semi-Furnished,2,7.4,1.2,3.1,8,5,28299554
4059,Mumbai,Bandra,Apartment,2,1384,2002,24,Semi-Furnished,3,11.9,3.4,2.3,5,4,19971844
4060,Pune,Wakad,Villa,5,2450,2007,19,Furnished,2,6.5,1.4,1.0,8,4,39308126
4061,Bengaluru,Electronic City,Villa,5,2510,2024,2,Semi-Furnished,0,8.5,5.3,1.0,5,4,45735732
4062,Hyderabad,Madhapur,Apartment,3,2088,2022,4,Semi-Furnished,0,7.3,0.3,4.2,6,6,28743904
4063,Delhi,Rohini,Apartment,1,581,2015,11,Furnished,1,3.0,1.7,1.5,10,5,16077317
4064,Delhi,Rohini,Apartment,4,2700,1998,28,Unfurnished,3,8.6,5.8,3.3,5,2,33270414
4065,Delhi,Saket,Builder Floor,1,555,2017,9,Unfurnished,2,7.3,2.3,2.7,6,3,11394361
4066,Chandigarh,Sector 17,Apartment,3,1389,2011,15,Semi-Furnished,1,5.9,4.6,5.5,9,4,19807567
4067,Bengaluru,Whitefield,Apartment,2,1018,2001,25,Unfurnished,0,4.1,1.5,4.8,7,4,16271978
4068,Hyderabad,Madhapur,Apartment,2,906,2004,22,Unfurnished,3,1.5,0.6,5.9,9,4,18768562
4069,Pune,Kothrud,Independent House,1,467,2006,20,Furnished,3,7.0,0.5,5.3,6,3,8478382
4070,Hyderabad,Kondapur,Apartment,2,1334,2008,18,Unfurnished,0,8.0,5.8,2.7,7,6,17645960
4071,Delhi,Saket,Apartment,5,3435,2004,22,Furnished,3,0.6,3.9,5.4,10,6,51363497
4072,Bengaluru,Indiranagar,Independent House,2,1064,2009,17,Semi-Furnished,1,11.4,1.4,2.7,4,3,14371669
4073,Hyderabad,Madhapur,Apartment,2,1294,2022,4,Furnished,2,2.9,3.3,1.9,9,4,22054045
4074,Mumbai,Powai,Builder Floor,4,1900,2015,11,Semi-Furnished,0,9.0,4.8,0.6,5,2,26838970
4075,Bengaluru,Whitefield,Independent House,2,1086,1999,27,Semi-Furnished,2,3.1,5.4,2.6,10,2,19133587
4076,Hyderabad,Gachibowli,Independent House,2,942,2024,2,Furnished,2,9.3,2.9,4.5,7,6,18695075
4077,Bengaluru,Electronic City,Independent House,1,490,2020,6,Furnished,2,2.7,5.9,5.3,8,5,15081941
4078,Hyderabad,Gachibowli,Builder Floor,1,695,2008,18,Furnished,2,0.8,2.7,2.6,9,3,16271261
4079,Hyderabad,Gachibowli,Independent House,2,1198,2021,5,Furnished,1,4.3,5.0,4.8,8,4,21093129
4080,Pune,Baner,Apartment,2,1134,2002,24,Unfurnished,2,8.1,2.1,1.7,7,5,16676439
4081,Mumbai,Andheri,Apartment,2,968,2020,6,Semi-Furnished,2,3.6,2.3,2.1,10,3,22450415
4082,Delhi,Rohini,Apartment,3,1500,2018,8,Semi-Furnished,1,6.5,1.1,2.6,8,2,24288850
4083,Hyderabad,Madhapur,Apartment,3,1527,2019,7,Unfurnished,0,5.6,4.6,1.6,8,5,24196200
4084,Hyderabad,Madhapur,Apartment,4,2576,2015,11,Unfurnished,1,5.5,2.8,2.7,9,3,33679633
4085,Bengaluru,Indiranagar,Apartment,1,612,2023,3,Semi-Furnished,1,11.9,5.0,3.8,6,2,10426925
4086,Pune,Baner,Penthouse,4,2560,2025,1,Unfurnished,2,4.7,4.0,5.5,9,3,50957510
4087,Chandigarh,Sector 17,Villa,3,1398,2026,0,Semi-Furnished,1,5.9,3.6,3.6,7,2,24166984
4088,Chandigarh,Sector 35,Builder Floor,3,1773,1998,28,Semi-Furnished,2,7.1,5.0,0.7,8,5,21887042
4089,Chandigarh,Sector 17,Apartment,3,1650,2002,24,Unfurnished,0,4.4,3.7,5.7,7,2,17733701
4090,Hyderabad,Madhapur,Villa,4,1828,2003,23,Furnished,3,4.1,5.8,1.2,9,5,33965151
4091,Mumbai,Andheri,Apartment,4,2200,2026,0,Unfurnished,2,3.5,2.0,5.1,9,2,39771345
4092,Hyderabad,Madhapur,Apartment,4,2740,2000,26,Unfurnished,3,11.6,6.0,0.6,6,2,29396638
4093,Mumbai,Bandra,Apartment,3,1743,2017,9,Unfurnished,1,0.8,5.8,2.5,9,5,34412785
4094,Mumbai,Andheri,Apartment,1,458,2020,6,Unfurnished,1,10.5,2.1,4.8,6,4,10246811
4095,Chandigarh,Sector 17,Penthouse,4,2500,2009,17,Furnished,0,2.7,2.1,5.5,8,4,44756095
4096,Delhi,Saket,Penthouse,3,1662,2013,13,Unfurnished,2,1.4,2.8,0.5,10,2,40685919
4097,Pune,Baner,Penthouse,1,635,2017,9,Furnished,0,5.7,0.8,5.9,8,1,13526876
4098,Delhi,Dwarka,Apartment,4,1908,2025,1,Furnished,2,3.6,5.1,3.0,8,4,34241934
4099,Delhi,Rohini,Apartment,2,1172,2024,2,Unfurnished,0,11.4,4.7,0.7,5,3,18023588
4100,Mumbai,Andheri,Apartment,2,1090,2018,8,Unfurnished,1,5.5,2.7,3.2,7,1,18712513
4101,Hyderabad,Kondapur,Builder Floor,4,2340,2008,18,Semi-Furnished,0,3.3,4.2,2.1,10,4,36966019
4102,Delhi,Rohini,Penthouse,4,2096,2000,26,Unfurnished,0,11.3,3.9,1.4,4,2,41083021
4103,Mumbai,Bandra,Independent House,2,1118,2001,25,Semi-Furnished,1,4.5,2.1,3.2,7,3,20986130
4104,Hyderabad,Madhapur,Apartment,3,1764,2003,23,Unfurnished,0,9.6,5.2,1.4,6,5,22081007
4105,Delhi,Dwarka,Apartment,1,493,2018,8,Furnished,3,4.3,4.4,4.9,9,3,13819837
4106,Delhi,Rohini,Apartment,2,1198,1998,28,Unfurnished,2,5.4,6.0,3.2,8,4,18614861
4107,Mumbai,Powai,Apartment,1,487,2013,13,Furnished,0,1.6,4.5,0.8,10,5,15224046
4108,Mumbai,Powai,Villa,2,1354,2014,12,Semi-Furnished,0,9.2,3.5,4.8,7,3,26425062
4109,Pune,Kothrud,Independent House,5,3430,2025,1,Unfurnished,0,11.4,1.6,0.5,5,5,43071621
4110,Pune,Baner,Villa,2,1340,2010,16,Furnished,1,6.6,4.8,0.8,6,3,21945050
4111,Delhi,Rohini,Independent House,4,2164,2025,1,Furnished,0,8.8,3.5,5.9,5,4,36349739
4112,Delhi,Saket,Independent House,3,1422,2021,5,Furnished,1,7.8,2.4,3.2,8,3,27474208
4113,Chandigarh,Sector 35,Villa,3,1881,2002,24,Semi-Furnished,2,6.9,2.2,0.7,6,4,28125424
4114,Bengaluru,Whitefield,Villa,3,2007,1998,28,Semi-Furnished,3,5.9,1.8,1.3,7,2,38850104
4115,Chandigarh,Sector 22,Villa,3,1815,2021,5,Semi-Furnished,3,6.1,0.5,2.4,6,5,32277770
4116,Hyderabad,Gachibowli,Apartment,2,934,2009,17,Semi-Furnished,1,2.6,0.4,2.7,10,1,19038899
4117,Mumbai,Bandra,Villa,2,1392,2008,18,Semi-Furnished,0,9.9,5.5,1.7,5,6,29676410
4118,Chandigarh,Sector 35,Apartment,4,2548,2010,16,Unfurnished,3,2.8,3.2,2.8,8,6,32685127
4119,Bengaluru,Indiranagar,Apartment,1,647,2023,3,Semi-Furnished,3,1.4,2.6,4.4,9,5,19252491
4120,Chandigarh,Sector 22,Independent House,3,1506,2020,6,Semi-Furnished,1,10.3,3.5,4.2,5,3,19349955
4121,Mumbai,Andheri,Apartment,4,2316,2020,6,Unfurnished,0,3.6,4.7,4.3,10,2,36733992
4122,Pune,Wakad,Independent House,4,2524,2012,14,Unfurnished,0,3.7,5.5,0.3,9,4,36398743
4123,Bengaluru,Whitefield,Independent House,3,1890,2022,4,Unfurnished,1,6.9,4.8,5.7,7,6,32920568
4124,Hyderabad,Kondapur,Villa,4,2184,2018,8,Unfurnished,3,9.2,2.3,3.9,6,2,38493589
4125,Bengaluru,Electronic City,Villa,2,1386,2024,2,Furnished,2,0.6,2.8,4.0,9,6,33845459
4126,Pune,Kothrud,Apartment,4,2372,2023,3,Semi-Furnished,1,6.3,1.1,2.6,7,5,31830128
4127,Pune,Kothrud,Apartment,3,1368,2000,26,Semi-Furnished,0,9.9,0.3,5.0,7,6,18934494
4128,Hyderabad,Madhapur,Independent House,4,2256,2000,26,Furnished,2,6.2,4.6,2.2,7,6,32020607
4129,Hyderabad,Kondapur,Independent House,2,966,2005,21,Furnished,1,9.9,2.1,3.5,6,5,15870644
4130,Chandigarh,Sector 17,Independent House,2,1136,2009,17,Semi-Furnished,1,1.0,2.4,1.7,10,4,20087574
4131,Delhi,Dwarka,Builder Floor,5,2525,2018,8,Unfurnished,2,2.2,5.5,1.9,10,6,41215783
4132,Chandigarh,Sector 22,Apartment,2,900,2016,10,Unfurnished,0,3.8,4.0,4.4,10,3,16376019
4133,Bengaluru,Indiranagar,Apartment,2,1342,2000,26,Semi-Furnished,2,5.0,3.3,3.3,7,6,22478562
4134,Bengaluru,Electronic City,Builder Floor,2,1350,2023,3,Furnished,0,2.0,2.7,3.5,8,6,25376906
4135,Pune,Kothrud,Villa,2,1080,2007,19,Semi-Furnished,2,8.7,4.5,3.4,7,2,17362455
4136,Hyderabad,Gachibowli,Apartment,3,1713,2011,15,Unfurnished,2,8.7,3.0,4.6,7,1,22026130
4137,Delhi,Dwarka,Independent House,2,1042,2006,20,Semi-Furnished,3,11.0,1.1,1.0,6,5,17946784
4138,Chandigarh,Sector 35,Apartment,1,675,2012,14,Semi-Furnished,2,6.3,3.9,2.8,6,1,10057587
4139,Delhi,Rohini,Apartment,2,1266,2000,26,Unfurnished,2,4.4,2.4,5.1,8,6,22631873
4140,Chandigarh,Sector 35,Independent House,3,2004,2013,13,Furnished,1,1.1,1.1,0.8,10,2,32660554
4141,Bengaluru,Indiranagar,Independent House,2,1202,2023,3,Semi-Furnished,1,9.9,1.8,1.8,5,6,22841496
4142,Mumbai,Powai,Apartment,1,552,2022,4,Semi-Furnished,3,3.0,3.4,4.0,8,4,16893946
4143,Delhi,Dwarka,Builder Floor,4,2608,2021,5,Furnished,3,8.8,5.4,3.2,6,3,39387653
4144,Bengaluru,Whitefield,Independent House,1,643,2024,2,Semi-Furnished,2,4.1,5.6,3.3,7,3,15014969
4145,Mumbai,Andheri,Penthouse,3,1590,2013,13,Unfurnished,3,5.9,2.0,4.0,9,1,40948391
4146,Chandigarh,Sector 22,Independent House,2,1052,2019,7,Unfurnished,0,10.9,4.4,1.7,4,3,12657712
4147,Bengaluru,Indiranagar,Apartment,2,1282,2013,13,Unfurnished,0,7.8,0.5,2.2,8,4,21046758
4148,Bengaluru,Electronic City,Apartment,3,1611,2009,17,Furnished,3,10.1,4.0,1.1,4,6,21577739
4149,Bengaluru,Indiranagar,Apartment,3,1605,2003,23,Unfurnished,1,1.9,0.6,2.2,9,3,25184157
4150,Delhi,Saket,Apartment,1,655,2003,23,Furnished,3,10.8,5.4,5.2,5,5,10098176
4151,Chandigarh,Sector 35,Builder Floor,2,982,2022,4,Unfurnished,3,10.9,1.9,0.8,5,4,13553057
4152,Delhi,Dwarka,Apartment,3,1995,2021,5,Semi-Furnished,2,8.5,4.5,5.1,6,1,29442015
4153,Pune,Kothrud,Apartment,1,631,2005,21,Semi-Furnished,2,5.9,0.7,3.3,9,6,15699606
4154,Delhi,Rohini,Apartment,3,1800,2023,3,Unfurnished,3,0.3,5.6,0.8,9,1,29371847
4155,Hyderabad,Gachibowli,Apartment,2,928,1998,28,Furnished,1,4.0,3.8,2.2,8,6,16866242
4156,Delhi,Dwarka,Builder Floor,3,1866,2008,18,Furnished,2,0.8,5.0,5.0,10,5,32843828
4157,Chandigarh,Sector 17,Apartment,3,1557,2013,13,Semi-Furnished,1,7.3,3.5,4.6,7,5,22423888
4158,Chandigarh,Sector 17,Apartment,4,2380,2022,4,Semi-Furnished,2,0.5,4.1,4.2,10,4,33054091
4159,Hyderabad,Kondapur,Apartment,3,2019,2013,13,Furnished,2,5.9,3.5,0.2,7,3,28109854
4160,Mumbai,Bandra,Builder Floor,4,2732,2011,15,Semi-Furnished,0,4.6,3.8,2.4,7,5,41999353
4161,Chandigarh,Sector 35,Penthouse,4,2536,1999,27,Semi-Furnished,2,8.5,4.2,2.4,5,2,37781934
4162,Chandigarh,Sector 17,Apartment,3,1887,2021,5,Furnished,2,10.1,3.3,2.6,5,3,23243458
4163,Delhi,Rohini,Apartment,4,2628,2008,18,Unfurnished,3,7.2,2.7,3.2,7,6,36829078
4164,Bengaluru,Indiranagar,Builder Floor,5,2305,2010,16,Unfurnished,0,10.3,0.4,5.5,4,5,29155557
4165,Pune,Wakad,Villa,3,1806,2016,10,Unfurnished,0,9.1,3.6,3.1,7,5,30496562
4166,Pune,Wakad,Independent House,3,1839,2014,12,Semi-Furnished,3,1.9,5.5,2.9,10,6,31353975
4167,Delhi,Rohini,Apartment,2,1390,2006,20,Semi-Furnished,1,9.3,2.3,4.4,6,3,20531510
4168,Mumbai,Bandra,Apartment,3,1842,2020,6,Semi-Furnished,3,6.4,2.8,0.4,6,4,29515951
4169,Chandigarh,Sector 22,Independent House,4,2704,2020,6,Furnished,0,4.7,5.4,5.2,9,2,34884896
4170,Hyderabad,Kondapur,Apartment,2,980,2022,4,Unfurnished,2,2.7,5.0,0.8,8,5,20038621
4171,Pune,Kothrud,Apartment,5,2940,2018,8,Semi-Furnished,1,8.0,2.3,2.1,7,1,33254627
4172,Hyderabad,Madhapur,Apartment,2,1024,2016,10,Semi-Furnished,2,8.2,1.5,3.8,7,4,17692020
4173,Mumbai,Bandra,Apartment,4,1828,1999,27,Unfurnished,1,6.1,2.1,0.4,8,1,29863859
4174,Delhi,Dwarka,Apartment,4,1964,1998,28,Unfurnished,1,7.9,4.3,0.5,6,1,28048809
4175,Mumbai,Andheri,Penthouse,1,604,2008,18,Unfurnished,0,6.5,3.6,0.9,6,1,16311209
4176,Mumbai,Bandra,Villa,3,1374,2002,24,Unfurnished,1,10.2,0.7,1.0,4,6,26912370
4177,Mumbai,Powai,Apartment,3,1827,2005,21,Furnished,1,10.4,4.1,5.6,4,5,23867393
4178,Mumbai,Bandra,Apartment,2,1374,2012,14,Unfurnished,3,9.2,1.1,2.1,7,4,22225617
4179,Hyderabad,Kondapur,Apartment,1,464,2005,21,Furnished,2,8.7,3.6,0.5,6,4,7993109
4180,Delhi,Rohini,Builder Floor,1,644,2012,14,Semi-Furnished,0,9.0,3.2,4.5,5,4,10381562
4181,Chandigarh,Sector 17,Apartment,4,2204,1999,27,Furnished,0,2.0,0.8,5.5,9,1,25950009
4182,Chandigarh,Sector 22,Apartment,1,478,2002,24,Furnished,2,0.6,4.9,5.1,9,6,11699199
4183,Chandigarh,Sector 35,Apartment,4,1964,2006,20,Semi-Furnished,1,2.6,5.9,4.5,9,6,29242678
4184,Pune,Wakad,Apartment,3,1668,2023,3,Unfurnished,1,5.2,4.3,2.0,8,2,21718482
4185,Bengaluru,Whitefield,Apartment,4,2080,2014,12,Furnished,2,8.6,1.4,5.1,7,1,28078361
4186,Pune,Baner,Builder Floor,4,2640,2026,0,Semi-Furnished,3,9.4,1.7,0.7,5,3,34240491
4187,Mumbai,Bandra,Apartment,3,1596,1998,28,Furnished,0,0.7,1.7,2.2,9,2,27724532
4188,Bengaluru,Indiranagar,Apartment,2,970,2002,24,Unfurnished,3,2.9,2.3,1.0,10,2,18878555
4189,Delhi,Saket,Apartment,1,659,2001,25,Semi-Furnished,3,7.7,4.9,3.4,7,2,11485535
4190,Mumbai,Bandra,Villa,4,2184,1998,28,Furnished,0,5.8,2.9,5.2,9,3,44760349
4191,Bengaluru,Whitefield,Apartment,3,2031,2026,0,Furnished,1,0.3,4.5,4.1,10,6,39045367
4192,Bengaluru,Whitefield,Apartment,2,1212,2002,24,Semi-Furnished,0,7.3,4.8,1.7,6,4,17780211
4193,Bengaluru,Whitefield,Apartment,2,1064,2021,5,Furnished,2,6.6,5.9,3.9,8,4,18737471
4194,Bengaluru,Whitefield,Apartment,4,2164,2015,11,Semi-Furnished,1,7.1,3.0,3.7,6,3,31606315
4195,Hyderabad,Kondapur,Apartment,4,2416,2023,3,Semi-Furnished,1,2.4,3.3,3.4,10,2,34603184
4196,Bengaluru,Whitefield,Builder Floor,3,1677,2018,8,Semi-Furnished,2,7.9,3.8,1.7,8,4,28582218
4197,Chandigarh,Sector 22,Apartment,4,2408,2003,23,Semi-Furnished,0,3.8,2.4,1.4,8,1,29371744
4198,Chandigarh,Sector 17,Independent House,2,990,2013,13,Semi-Furnished,3,2.1,5.4,2.7,8,1,16604490
4199,Bengaluru,Indiranagar,Apartment,2,1170,2002,24,Unfurnished,0,11.4,0.7,5.9,5,3,14781569
4200,Pune,Kothrud,Villa,2,1228,2023,3,Unfurnished,0,4.0,1.9,3.3,8,1,23039103
4201,Pune,Wakad,Apartment,5,2655,2012,14,Unfurnished,1,8.5,4.1,0.9,5,4,31889040
4202,Chandigarh,Sector 17,Apartment,3,1962,2011,15,Semi-Furnished,2,0.9,4.9,5.7,9,4,27643917
4203,Mumbai,Bandra,Apartment,5,2925,2022,4,Unfurnished,3,2.8,1.0,1.8,9,1,46364679
4204,Hyderabad,Gachibowli,Apartment,3,1902,2019,7,Furnished,0,5.9,0.2,5.4,8,6,25807639
4205,Delhi,Rohini,Apartment,1,492,2020,6,Semi-Furnished,3,8.4,3.8,0.4,6,2,10096694
4206,Chandigarh,Sector 35,Independent House,1,507,2006,20,Furnished,3,12.0,0.3,4.4,4,4,6647441
4207,Chandigarh,Sector 35,Villa,3,1773,2002,24,Furnished,0,7.4,4.1,4.1,8,4,26313052
4208,Bengaluru,Indiranagar,Apartment,2,934,2021,5,Unfurnished,2,6.7,1.7,2.1,8,3,17893516
4209,Bengaluru,Electronic City,Apartment,1,570,2003,23,Furnished,1,5.0,1.3,4.0,9,3,12149454
4210,Mumbai,Andheri,Independent House,3,1629,2006,20,Unfurnished,3,5.7,1.8,3.4,7,3,28628060
4211,Hyderabad,Gachibowli,Apartment,3,1596,2021,5,Furnished,1,2.7,4.3,3.3,9,5,25597012
4212,Chandigarh,Sector 35,Apartment,2,1236,2001,25,Semi-Furnished,3,3.9,5.9,4.3,10,3,19399384
4213,Hyderabad,Kondapur,Builder Floor,2,1090,2009,17,Semi-Furnished,3,5.1,5.6,6.0,7,6,19440565
4214,Chandigarh,Sector 22,Villa,4,2800,2015,11,Semi-Furnished,2,10.5,2.6,1.7,5,1,40430158
4215,Mumbai,Bandra,Apartment,3,1542,2004,22,Furnished,2,3.4,3.0,3.9,10,2,28392682
4216,Hyderabad,Gachibowli,Apartment,2,1066,2019,7,Semi-Furnished,1,6.4,5.7,4.4,7,3,16929253
4217,Hyderabad,Gachibowli,Penthouse,5,2250,2004,22,Furnished,1,7.8,0.3,3.1,6,3,41520159
4218,Chandigarh,Sector 35,Apartment,2,1352,2021,5,Furnished,1,10.0,5.2,2.0,6,6,17994909
4219,Hyderabad,Kondapur,Villa,4,2356,1999,27,Semi-Furnished,3,11.2,3.9,5.7,4,3,31893408
4220,Mumbai,Powai,Villa,1,475,2010,16,Unfurnished,3,5.6,4.2,2.0,8,1,13824131
4221,Delhi,Saket,Builder Floor,4,1952,2022,4,Semi-Furnished,1,3.6,5.0,4.1,10,2,33731022
4222,Chandigarh,Sector 17,Apartment,4,1904,2009,17,Unfurnished,0,11.0,4.0,3.6,6,6,23498493
4223,Chandigarh,Sector 22,Apartment,1,618,2004,22,Unfurnished,1,8.6,1.4,5.7,5,5,7133360
4224,Bengaluru,Indiranagar,Independent House,3,1890,2022,4,Unfurnished,1,2.0,3.2,3.3,9,1,31266462
4225,Delhi,Rohini,Villa,3,1377,2017,9,Unfurnished,1,8.5,5.7,3.5,5,4,30413761
4226,Pune,Baner,Independent House,4,2484,2004,22,Furnished,3,1.0,2.7,3.8,9,2,36684683
4227,Delhi,Saket,Builder Floor,2,1024,2000,26,Semi-Furnished,1,4.6,3.6,1.6,7,4,19005031
4228,Hyderabad,Madhapur,Apartment,2,1380,2010,16,Furnished,1,3.5,0.9,2.7,8,3,19682944
4229,Chandigarh,Sector 22,Apartment,3,1647,2019,7,Furnished,0,3.3,3.1,4.2,10,5,23583200
4230,Hyderabad,Gachibowli,Villa,3,2076,2019,7,Semi-Furnished,0,3.8,3.8,5.1,9,4,39404506
4231,Delhi,Dwarka,Builder Floor,1,641,2015,11,Furnished,2,6.9,2.3,3.1,6,3,12370140
4232,Bengaluru,Indiranagar,Builder Floor,2,1122,2005,21,Unfurnished,3,1.8,1.1,1.6,10,3,23192957
4233,Pune,Wakad,Villa,3,1980,2017,9,Furnished,0,0.9,4.3,1.7,10,5,40528189
4234,Bengaluru,Indiranagar,Apartment,3,1440,2015,11,Furnished,0,6.7,2.0,5.2,8,3,23812490
4235,Hyderabad,Gachibowli,Independent House,3,1419,2025,1,Furnished,0,3.8,1.5,0.4,10,4,25359378
4236,Delhi,Saket,Independent House,2,1332,2018,8,Semi-Furnished,2,1.4,1.8,1.3,10,5,28964549
4237,Chandigarh,Sector 35,Builder Floor,5,3120,2022,4,Furnished,0,6.2,4.5,4.4,6,5,32708699
4238,Bengaluru,Electronic City,Apartment,3,1380,2003,23,Unfurnished,1,11.5,4.9,1.0,5,2,17140314
4239,Hyderabad,Kondapur,Apartment,3,1929,1999,27,Unfurnished,1,0.9,2.1,4.5,10,4,27103540
4240,Bengaluru,Whitefield,Apartment,4,2220,2016,10,Unfurnished,3,6.2,3.2,5.4,6,2,28895420
4241,Pune,Kothrud,Apartment,2,1006,2022,4,Unfurnished,3,3.5,4.1,5.2,8,4,18744981
4242,Pune,Baner,Builder Floor,4,2204,2007,19,Furnished,3,6.5,5.9,1.7,6,2,25052123
4243,Chandigarh,Sector 17,Independent House,3,1548,2008,18,Furnished,3,1.7,4.5,5.7,9,3,25672839
4244,Bengaluru,Whitefield,Apartment,4,1964,2023,3,Semi-Furnished,1,8.2,5.5,3.0,7,4,30999199
4245,Mumbai,Bandra,Builder Floor,4,2276,2024,2,Furnished,2,9.2,3.1,2.4,7,5,42791756
4246,Mumbai,Powai,Apartment,5,3345,2007,19,Semi-Furnished,2,3.9,2.0,3.4,9,5,50472852
4247,Hyderabad,Madhapur,Villa,4,2452,1998,28,Furnished,3,11.4,4.4,3.7,4,4,37936610
4248,Chandigarh,Sector 22,Apartment,1,472,2003,23,Semi-Furnished,1,1.2,4.7,4.2,10,3,11632247
4249,Chandigarh,Sector 22,Apartment,4,2360,2020,6,Furnished,1,0.7,1.5,5.6,10,3,30588828
4250,Hyderabad,Madhapur,Penthouse,3,1845,2003,23,Furnished,3,7.9,5.0,5.5,8,4,39623448
